NCBI_gene:55768	OMIM:615273
NCBI_gene:64446	ORPHANET:244
NCBI_gene:5078	OMIM:125853
NCBI_gene:79147	ORPHANET:588
NCBI_gene:5828	OMIM:614867
NCBI_gene:1674	OMIM:601419
NCBI_gene:5193	OMIM:614859
NCBI_gene:1038	OMIM:302650
NCBI_gene:55636	ORPHANET:478
NCBI_gene:1075	OMIM:245000
NCBI_gene:7547	OMIM:306955
NCBI_gene:6311	OMIM:183090
NCBI_gene:2812	OMIM:231200
NCBI_gene:2720	OMIM:253010
NCBI_gene:673	ORPHANET:648
NCBI_gene:5663	OMIM:613694
NCBI_gene:5336	OMIM:614878
NCBI_gene:3708	OMIM:606658
NCBI_gene:50617	OMIM:602722
NCBI_gene:10516	OMIM:219100
NCBI_gene:8048	OMIM:607482
NCBI_gene:8989	OMIM:615040
NCBI_gene:1482	ORPHANET:871
NCBI_gene:7299	ORPHANET:895
NCBI_gene:9531	OMIM:613881
NCBI_gene:190	ORPHANET:242
NCBI_gene:112476	OMIM:605751
NCBI_gene:353	OMIM:614723
NCBI_gene:5159	ORPHANET:1980
NCBI_gene:427	OMIM:159950
NCBI_gene:6154	OMIM:614900
NCBI_gene:345895	OMIM:612649
NCBI_gene:8287	OMIM:415000
NCBI_gene:2253	OMIM:612702
NCBI_gene:1406	OMIM:613829
NCBI_gene:326	OMIM:240300
NCBI_gene:1410	OMIM:615184
NCBI_gene:347733	OMIM:610031
NCBI_gene:6323	ORPHANET:569
NCBI_gene:659	OMIM:265450
NCBI_gene:2657	OMIM:208530
NCBI_gene:3852	OMIM:609352
NCBI_gene:7490	ORPHANET:83469
NCBI_gene:6443	OMIM:604286
NCBI_gene:8985	OMIM:612394
NCBI_gene:8635	OMIM:612951
NCBI_gene:5080	ORPHANET:893
NCBI_gene:2261	OMIM:610474
NCBI_gene:26235	OMIM:615471
NCBI_gene:3786	ORPHANET:1949
NCBI_gene:1294	ORPHANET:89842
NCBI_gene:56052	OMIM:608540
NCBI_gene:5519	OMIM:211980
NCBI_gene:65217	ORPHANET:231169
NCBI_gene:60495	OMIM:236730
NCBI_gene:4621	ORPHANET:1146
NCBI_gene:80025	OMIM:234200
NCBI_gene:55005	OMIM:614922
NCBI_gene:92667	OMIM:615084
NCBI_gene:2775	OMIM:615473
NCBI_gene:6309	OMIM:607330
NCBI_gene:54704	OMIM:608782
NCBI_gene:84100	OMIM:209900
NCBI_gene:3420	OMIM:612572
NCBI_gene:5727	OMIM:610828
NCBI_gene:5800	OMIM:614196
NCBI_gene:207	OMIM:114500
NCBI_gene:58	OMIM:161800
NCBI_gene:3575	OMIM:608971
NCBI_gene:1737	OMIM:245348
NCBI_gene:6654	ORPHANET:2024
NCBI_gene:5376	OMIM:180800
NCBI_gene:84930	OMIM:188000
NCBI_gene:3300	OMIM:614881
NCBI_gene:6010	ORPHANET:791
NCBI_gene:3798	OMIM:604187
NCBI_gene:57539	ORPHANET:93271
NCBI_gene:2260	ORPHANET:3366
NCBI_gene:25788	OMIM:605027
NCBI_gene:1137	OMIM:600513
NCBI_gene:283	OMIM:611895
NCBI_gene:388389	ORPHANET:244
NCBI_gene:2700	OMIM:601885
NCBI_gene:6390	OMIM:171300
NCBI_gene:23396	OMIM:611369
NCBI_gene:217	OMIM:610251
NCBI_gene:5626	OMIM:262600
NCBI_gene:57545	OMIM:216360
NCBI_gene:24	ORPHANET:1872
NCBI_gene:7012	ORPHANET:1775
NCBI_gene:4359	OMIM:607677
NCBI_gene:19	OMIM:604091
NCBI_gene:3614	OMIM:613837
NCBI_gene:79751	OMIM:609304
NCBI_gene:4089	OMIM:139210
NCBI_gene:6899	OMIM:187500
NCBI_gene:3861	OMIM:125595
NCBI_gene:4867	OMIM:609583
NCBI_gene:546	ORPHANET:3423
NCBI_gene:5000	OMIM:613800
NCBI_gene:1187	OMIM:613090
NCBI_gene:2242	OMIM:190030
NCBI_gene:2979	ORPHANET:791
NCBI_gene:1544	OMIM:124060
NCBI_gene:2157	OMIM:306700
NCBI_gene:3251	OMIM:300322
NCBI_gene:64127	OMIM:186580
NCBI_gene:2077	ORPHANET:2343
NCBI_gene:3640	OMIM:219050
NCBI_gene:51128	OMIM:246700
NCBI_gene:338	OMIM:144010
NCBI_gene:81839	OMIM:182940
NCBI_gene:546	OMIM:309580
NCBI_gene:60482	OMIM:158580
NCBI_gene:2322	OMIM:601626
NCBI_gene:6204	ORPHANET:124
NCBI_gene:4481	OMIM:614266
NCBI_gene:1674	ORPHANET:154
NCBI_gene:6101	ORPHANET:791
NCBI_gene:1956	OMIM:211980
NCBI_gene:26123	ORPHANET:2754
NCBI_gene:5631	OMIM:311070
NCBI_gene:6338	OMIM:211400
NCBI_gene:2695	OMIM:137240
NCBI_gene:71	OMIM:604717
NCBI_gene:3049	OMIM:142240
NCBI_gene:8312	OMIM:114550
NCBI_gene:64802	OMIM:608553
NCBI_gene:146059	OMIM:224120
NCBI_gene:50846	OMIM:607080
NCBI_gene:2629	OMIM:230800
NCBI_gene:6444	OMIM:601287
NCBI_gene:10484	OMIM:607812
NCBI_gene:23592	OMIM:155950
NCBI_gene:91942	OMIM:252010
NCBI_gene:1756	OMIM:310200
NCBI_gene:5669	OMIM:176390
NCBI_gene:324	OMIM:135290
NCBI_gene:8799	ORPHANET:772
NCBI_gene:5277	OMIM:300868
NCBI_gene:25839	OMIM:613489
NCBI_gene:3872	OMIM:184500
NCBI_gene:9657	ORPHANET:3156
NCBI_gene:7051	ORPHANET:281122
NCBI_gene:54902	OMIM:615157
NCBI_gene:7421	OMIM:166710
NCBI_gene:8074	OMIM:211900
NCBI_gene:5627	OMIM:612336
NCBI_gene:2767	ORPHANET:428
NCBI_gene:55788	ORPHANET:79284
NCBI_gene:6329	OMIM:614198
NCBI_gene:4893	ORPHANET:648
NCBI_gene:1200	OMIM:204500
NCBI_gene:6101	OMIM:180100
NCBI_gene:4536	OMIM:516001
NCBI_gene:5456	OMIM:304400
NCBI_gene:27077	ORPHANET:564
NCBI_gene:2743	ORPHANET:3197
NCBI_gene:3561	OMIM:312863
NCBI_gene:2200	OMIM:129600
NCBI_gene:6340	OMIM:264350
NCBI_gene:3664	OMIM:119500
NCBI_gene:2160	OMIM:612416
NCBI_gene:5956	OMIM:303700
NCBI_gene:5663	OMIM:613737
NCBI_gene:6103	OMIM:304020
NCBI_gene:8200	ORPHANET:3237
NCBI_gene:5157	OMIM:114550
NCBI_gene:5080	OMIM:120430
NCBI_gene:6261	OMIM:117000
NCBI_gene:7139	OMIM:601494
NCBI_gene:343641	OMIM:613908
NCBI_gene:5190	ORPHANET:772
NCBI_gene:567	OMIM:241600
NCBI_gene:1144	OMIM:253290
NCBI_gene:6900	OMIM:615400
NCBI_gene:2153	OMIM:227400
NCBI_gene:6736	ORPHANET:251510
NCBI_gene:6927	OMIM:600496
NCBI_gene:5158	OMIM:163500
NCBI_gene:4607	OMIM:615396
NCBI_gene:4688	ORPHANET:379
NCBI_gene:3759	OMIM:613980
NCBI_gene:2260	OMIM:123150
NCBI_gene:5888	OMIM:614508
NCBI_gene:10021	OMIM:163800
NCBI_gene:1896	ORPHANET:99798
NCBI_gene:176	OMIM:608361
NCBI_gene:4507	OMIM:112250
NCBI_gene:124997	OMIM:610185
NCBI_gene:84733	ORPHANET:242
NCBI_gene:341640	OMIM:219000
NCBI_gene:26580	OMIM:269700
NCBI_gene:2055	OMIM:600143
NCBI_gene:3845	OMIM:109800
NCBI_gene:2348	OMIM:613068
NCBI_gene:2523	OMIM:211100
NCBI_gene:3030	OMIM:609016
NCBI_gene:3557	OMIM:612852
NCBI_gene:10617	OMIM:614261
NCBI_gene:2593	OMIM:612736
NCBI_gene:627	ORPHANET:893
NCBI_gene:9313	OMIM:612529
NCBI_gene:7045	OMIM:608471
NCBI_gene:1806	OMIM:274270
NCBI_gene:4487	OMIM:608874
NCBI_gene:5158	ORPHANET:791
NCBI_gene:23224	OMIM:612999
NCBI_gene:89765	ORPHANET:244
NCBI_gene:1646	OMIM:614279
NCBI_gene:10019	OMIM:254450
NCBI_gene:169792	OMIM:610199
NCBI_gene:4352	OMIM:604498
NCBI_gene:55755	OMIM:604804
NCBI_gene:388939	OMIM:613428
NCBI_gene:147372	OMIM:235510
NCBI_gene:55670	ORPHANET:44
NCBI_gene:10683	OMIM:277300
NCBI_gene:1387	OMIM:180849
NCBI_gene:7476	OMIM:228930
NCBI_gene:23594	OMIM:613803
NCBI_gene:2706	OMIM:220290
NCBI_gene:23092	OMIM:607785
NCBI_gene:55084	OMIM:613671
NCBI_gene:11107	OMIM:614170
NCBI_gene:92211	ORPHANET:1872
NCBI_gene:123016	OMIM:209900
NCBI_gene:1180	OMIM:255700
NCBI_gene:51574	OMIM:615071
NCBI_gene:3664	OMIM:119300
NCBI_gene:602	OMIM:109560
NCBI_gene:5573	OMIM:101800
NCBI_gene:93233	OMIM:615067
NCBI_gene:84343	OMIM:614072
NCBI_gene:5192	OMIM:614871
NCBI_gene:4512	OMIM:516030
NCBI_gene:345611	OMIM:612278
NCBI_gene:9381	OMIM:601071
NCBI_gene:6521	OMIM:179800
NCBI_gene:7291	OMIM:101400
NCBI_gene:5830	ORPHANET:44
NCBI_gene:2260	OMIM:190440
NCBI_gene:54658	OMIM:237900
NCBI_gene:23767	OMIM:615271
NCBI_gene:3931	OMIM:245900
NCBI_gene:6329	OMIM:168300
NCBI_gene:51010	OMIM:614678
NCBI_gene:6469	OMIM:147250
NCBI_gene:22858	OMIM:612651
NCBI_gene:367	OMIM:176807
NCBI_gene:269	OMIM:261550
NCBI_gene:9051	OMIM:604416
NCBI_gene:1280	OMIM:151210
NCBI_gene:4602	OMIM:189990
NCBI_gene:158326	OMIM:248450
NCBI_gene:2731	OMIM:605899
NCBI_gene:2110	OMIM:231680
NCBI_gene:5860	OMIM:261630
NCBI_gene:5105	OMIM:261680
NCBI_gene:1316	OMIM:176807
NCBI_gene:56922	OMIM:210200
NCBI_gene:7137	OMIM:115210
NCBI_gene:7040	OMIM:131300
NCBI_gene:4689	OMIM:613960
NCBI_gene:2303	OMIM:153400
NCBI_gene:162417	OMIM:237310
NCBI_gene:3845	OMIM:260350
NCBI_gene:374654	OMIM:614120
NCBI_gene:5172	OMIM:600791
NCBI_gene:1041	OMIM:146520
NCBI_gene:6708	OMIM:266140
NCBI_gene:5648	OMIM:257920
NCBI_gene:50964	ORPHANET:1513
NCBI_gene:5784	OMIM:613611
NCBI_gene:1834	OMIM:605594
NCBI_gene:5889	ORPHANET:84
NCBI_gene:2626	ORPHANET:1329
NCBI_gene:285489	ORPHANET:994
NCBI_gene:1536	OMIM:300645
NCBI_gene:6444	ORPHANET:154
NCBI_gene:3848	OMIM:607602
NCBI_gene:3784	OMIM:192500
NCBI_gene:23607	OMIM:607832
NCBI_gene:3060	ORPHANET:83465
NCBI_gene:5925	OMIM:182280
NCBI_gene:478	OMIM:614820
NCBI_gene:5195	ORPHANET:44
NCBI_gene:57531	ORPHANET:635
NCBI_gene:2158	OMIM:300807
NCBI_gene:7054	OMIM:605407
NCBI_gene:1832	OMIM:607450
NCBI_gene:64324	OMIM:601626
NCBI_gene:4613	ORPHANET:635
NCBI_gene:10312	OMIM:259700
NCBI_gene:374291	OMIM:256000
NCBI_gene:84059	ORPHANET:231178
NCBI_gene:10002	OMIM:268100
NCBI_gene:6524	OMIM:233100
NCBI_gene:5961	OMIM:136880
NCBI_gene:6559	OMIM:263800
NCBI_gene:10060	OMIM:614050
NCBI_gene:1778	OMIM:614228
NCBI_gene:79600	OMIM:614173
NCBI_gene:7439	OMIM:613194
NCBI_gene:145226	OMIM:612712
NCBI_gene:6513	OMIM:606777
NCBI_gene:170302	OMIM:300215
NCBI_gene:9401	OMIM:268400
NCBI_gene:100	OMIM:102700
NCBI_gene:10075	OMIM:300706
NCBI_gene:144165	OMIM:612437
NCBI_gene:4214	OMIM:613762
NCBI_gene:4070	OMIM:204870
NCBI_gene:6326	OMIM:613721
NCBI_gene:51151	OMIM:606574
NCBI_gene:3910	ORPHANET:154
NCBI_gene:55800	OMIM:613120
NCBI_gene:1285	OMIM:141200
NCBI_gene:5621	OMIM:600072
NCBI_gene:2902	OMIM:614254
NCBI_gene:10111	OMIM:613078
NCBI_gene:54757	OMIM:614253
NCBI_gene:5728	OMIM:155600
NCBI_gene:79147	OMIM:606612
NCBI_gene:115650	OMIM:613494
NCBI_gene:595	ORPHANET:52416
NCBI_gene:3659	OMIM:211980
NCBI_gene:2990	OMIM:253220
NCBI_gene:5631	OMIM:300661
NCBI_gene:84634	OMIM:176400
NCBI_gene:1747	OMIM:190320
NCBI_gene:4633	ORPHANET:2020
NCBI_gene:4620	OMIM:605637
NCBI_gene:10847	OMIM:136140
NCBI_gene:5116	ORPHANET:808
NCBI_gene:1674	OMIM:615325
NCBI_gene:9420	OMIM:270800
NCBI_gene:123016	ORPHANET:791
NCBI_gene:6491	OMIM:612703
NCBI_gene:4286	OMIM:614456
NCBI_gene:79722	ORPHANET:85410
NCBI_gene:2040	OMIM:185000
NCBI_gene:54344	OMIM:612937
NCBI_gene:355	OMIM:601859
NCBI_gene:6391	OMIM:606864
NCBI_gene:1545	OMIM:604229
NCBI_gene:340719	OMIM:615413
NCBI_gene:5573	ORPHANET:189439
NCBI_gene:55651	OMIM:613987
NCBI_gene:5426	OMIM:615139
NCBI_gene:7841	OMIM:606056
NCBI_gene:1436	OMIM:221820
NCBI_gene:1285	OMIM:104200
NCBI_gene:11023	OMIM:614402
NCBI_gene:389207	OMIM:613285
NCBI_gene:8050	OMIM:245349
NCBI_gene:795	OMIM:302020
NCBI_gene:10908	OMIM:612020
NCBI_gene:83959	OMIM:217700
NCBI_gene:640	OMIM:613375
NCBI_gene:650	ORPHANET:261295
NCBI_gene:4286	OMIM:193510
NCBI_gene:70	OMIM:612098
NCBI_gene:4041	ORPHANET:85193
NCBI_gene:6785	OMIM:614457
NCBI_gene:50945	OMIM:302905
NCBI_gene:5428	OMIM:157640
NCBI_gene:1723	OMIM:263750
NCBI_gene:2741	OMIM:149400
NCBI_gene:1280	OMIM:609508
NCBI_gene:2071	OMIM:601675
NCBI_gene:1282	ORPHANET:899
NCBI_gene:10939	OMIM:614487
NCBI_gene:54795	OMIM:604559
NCBI_gene:57514	OMIM:100300
NCBI_gene:4208	OMIM:613443
NCBI_gene:2591	OMIM:211900
NCBI_gene:9820	ORPHANET:2616
NCBI_gene:2741	ORPHANET:3197
NCBI_gene:345895	ORPHANET:244
NCBI_gene:8085	OMIM:147920
NCBI_gene:5244	OMIM:602347
NCBI_gene:8443	OMIM:222765
NCBI_gene:55129	OMIM:613728
NCBI_gene:65062	ORPHANET:475
NCBI_gene:675	OMIM:176807
NCBI_gene:9368	OMIM:612287
NCBI_gene:7137	ORPHANET:154
NCBI_gene:7283	OMIM:615412
NCBI_gene:53630	OMIM:115300
NCBI_gene:4353	OMIM:254600
NCBI_gene:2316	OMIM:304120
NCBI_gene:5950	OMIM:615147
NCBI_gene:6011	OMIM:613411
NCBI_gene:2492	OMIM:233300
NCBI_gene:1718	OMIM:602398
NCBI_gene:5108	OMIM:188550
NCBI_gene:4784	OMIM:602535
NCBI_gene:1019	ORPHANET:618
NCBI_gene:131669	OMIM:276880
NCBI_gene:64788	OMIM:246650
NCBI_gene:317719	OMIM:615081
NCBI_gene:857	OMIM:612526
NCBI_gene:5979	OMIM:171400
NCBI_gene:8139	OMIM:256850
NCBI_gene:2201	OMIM:121050
NCBI_gene:2353	ORPHANET:528
NCBI_gene:57167	OMIM:147750
NCBI_gene:10084	ORPHANET:93946
NCBI_gene:627	OMIM:607499
NCBI_gene:6094	OMIM:180721
NCBI_gene:51524	ORPHANET:2318
NCBI_gene:285489	OMIM:254300
NCBI_gene:57545	OMIM:612285
NCBI_gene:1540	ORPHANET:867
NCBI_gene:1893	OMIM:247100
NCBI_gene:26258	OMIM:614171
NCBI_gene:114902	OMIM:605670
NCBI_gene:79577	OMIM:608266
NCBI_gene:9129	OMIM:601414
NCBI_gene:1103	OMIM:254210
NCBI_gene:79621	OMIM:610181
NCBI_gene:5149	OMIM:610024
NCBI_gene:6473	OMIM:249700
NCBI_gene:404672	OMIM:601675
NCBI_gene:3590	OMIM:614188
NCBI_gene:94	OMIM:600376
NCBI_gene:5307	OMIM:119800
NCBI_gene:6389	OMIM:256000
NCBI_gene:2271	ORPHANET:523
NCBI_gene:2243	OMIM:105200
NCBI_gene:1280	OMIM:215150
NCBI_gene:11232	OMIM:610131
NCBI_gene:65109	OMIM:300676
NCBI_gene:23090	ORPHANET:2318
NCBI_gene:4976	OMIM:125250
NCBI_gene:51067	ORPHANET:2598
NCBI_gene:4026	OMIM:601626
NCBI_gene:10021	OMIM:613123
NCBI_gene:5310	OMIM:173900
NCBI_gene:91647	OMIM:604273
NCBI_gene:4750	OMIM:263520
NCBI_gene:2263	OMIM:614592
NCBI_gene:57560	ORPHANET:474
NCBI_gene:91252	OMIM:612350
NCBI_gene:8622	OMIM:614190
NCBI_gene:6497	OMIM:182212
NCBI_gene:123016	OMIM:613464
NCBI_gene:1184	OMIM:300009
NCBI_gene:84667	ORPHANET:2311
NCBI_gene:27010	OMIM:614458
NCBI_gene:2161	OMIM:610618
NCBI_gene:3778	OMIM:609446
NCBI_gene:2819	OMIM:614480
NCBI_gene:23479	OMIM:255125
NCBI_gene:5077	OMIM:122880
NCBI_gene:148022	OMIM:614850
NCBI_gene:23259	OMIM:615033
NCBI_gene:7169	ORPHANET:2020
NCBI_gene:4292	OMIM:609310
NCBI_gene:8323	OMIM:614157
NCBI_gene:8831	OMIM:612621
NCBI_gene:2064	OMIM:137800
NCBI_gene:498	OMIM:615228
NCBI_gene:367	OMIM:312300
NCBI_gene:79001	OMIM:122700
NCBI_gene:5664	OMIM:606889
NCBI_gene:4128	ORPHANET:3057
NCBI_gene:6389	OMIM:614165
NCBI_gene:63924	OMIM:615238
NCBI_gene:3047	OMIM:141749
NCBI_gene:55033	OMIM:614557
NCBI_gene:10117	OMIM:204650
NCBI_gene:64840	OMIM:305600
NCBI_gene:81794	OMIM:277600
NCBI_gene:7291	ORPHANET:35093
NCBI_gene:29071	OMIM:300622
NCBI_gene:368	OMIM:264800
NCBI_gene:547	ORPHANET:970
NCBI_gene:3039	OMIM:141800
NCBI_gene:3229	OMIM:614931
NCBI_gene:6927	OMIM:612520
NCBI_gene:7584	OMIM:194533
NCBI_gene:55612	ORPHANET:2908
NCBI_gene:158326	OMIM:614485
NCBI_gene:54968	OMIM:614052
NCBI_gene:5828	ORPHANET:772
NCBI_gene:1299	OMIM:600969
NCBI_gene:91147	OMIM:216360
NCBI_gene:4920	OMIM:268310
NCBI_gene:4291	OMIM:601626
NCBI_gene:3684	OMIM:609939
NCBI_gene:6229	OMIM:610629
NCBI_gene:80184	OMIM:611755
NCBI_gene:1277	OMIM:166210
NCBI_gene:7473	OMIM:273395
NCBI_gene:79583	OMIM:615397
NCBI_gene:283989	OMIM:277470
NCBI_gene:6690	OMIM:608189
NCBI_gene:10102	OMIM:610505
NCBI_gene:405753	OMIM:274900
NCBI_gene:3614	ORPHANET:791
NCBI_gene:8905	OMIM:300630
NCBI_gene:27031	OMIM:208540
NCBI_gene:23765	OMIM:613953
NCBI_gene:4854	OMIM:615293
NCBI_gene:7337	OMIM:105830
NCBI_gene:1848	OMIM:615269
NCBI_gene:29851	OMIM:607594
NCBI_gene:551	ORPHANET:30925
NCBI_gene:3848	ORPHANET:50942
NCBI_gene:2516	OMIM:612964
NCBI_gene:4125	OMIM:248500
NCBI_gene:6576	OMIM:615182
NCBI_gene:4018	OMIM:152200
NCBI_gene:55812	ORPHANET:65
NCBI_gene:30009	OMIM:208550
NCBI_gene:79001	OMIM:607473
NCBI_gene:1280	OMIM:608805
NCBI_gene:84153	OMIM:610329
NCBI_gene:1536	ORPHANET:379
NCBI_gene:5159	OMIM:131440
NCBI_gene:7490	OMIM:194070
NCBI_gene:26503	OMIM:604369
NCBI_gene:6121	OMIM:613794
NCBI_gene:9562	OMIM:188470
NCBI_gene:5830	OMIM:214110
NCBI_gene:80184	OMIM:611134
NCBI_gene:392255	ORPHANET:2345
NCBI_gene:514	OMIM:614053
NCBI_gene:4137	OMIM:600274
NCBI_gene:990	ORPHANET:2554
NCBI_gene:57511	OMIM:615328
NCBI_gene:547	OMIM:610357
NCBI_gene:80067	OMIM:241080
NCBI_gene:4582	OMIM:174000
NCBI_gene:3860	OMIM:193900
NCBI_gene:275	OMIM:605899
NCBI_gene:3239	OMIM:610713
NCBI_gene:91949	OMIM:608779
NCBI_gene:5290	OMIM:167000
NCBI_gene:3242	OMIM:140350
NCBI_gene:54714	OMIM:248200
NCBI_gene:4645	OMIM:251850
NCBI_gene:29958	OMIM:605850
NCBI_gene:5333	OMIM:151600
NCBI_gene:3350	OMIM:614674
NCBI_gene:57152	OMIM:248300
NCBI_gene:10491	OMIM:610682
NCBI_gene:2632	OMIM:263570
NCBI_gene:7353	ORPHANET:567
NCBI_gene:81607	OMIM:613573
NCBI_gene:427	OMIM:228000
NCBI_gene:6786	OMIM:160565
NCBI_gene:4000	OMIM:248370
NCBI_gene:3912	OMIM:615191
NCBI_gene:348938	OMIM:612281
NCBI_gene:50485	OMIM:242900
NCBI_gene:343035	ORPHANET:65
NCBI_gene:445	OMIM:215700
NCBI_gene:2629	OMIM:608013
NCBI_gene:2778	OMIM:603233
NCBI_gene:79443	OMIM:610019
NCBI_gene:88	OMIM:612158
NCBI_gene:1839	OMIM:126150
NCBI_gene:4481	OMIM:176807
NCBI_gene:145282	OMIM:135750
NCBI_gene:23395	ORPHANET:2855
NCBI_gene:10806	ORPHANET:3156
NCBI_gene:2539	OMIM:134700
NCBI_gene:54903	ORPHANET:564
NCBI_gene:57492	OMIM:614562
NCBI_gene:3500	OMIM:147100
NCBI_gene:9533	OMIM:248390
NCBI_gene:9723	OMIM:214800
NCBI_gene:9935	OMIM:166300
NCBI_gene:5080	OMIM:148190
NCBI_gene:1294	OMIM:131850
NCBI_gene:55036	OMIM:613808
NCBI_gene:9241	OMIM:611377
NCBI_gene:3480	OMIM:270450
NCBI_gene:27089	OMIM:615159
NCBI_gene:57728	OMIM:614377
NCBI_gene:1471	OMIM:105150
NCBI_gene:2200	OMIM:154700
NCBI_gene:10939	OMIM:610246
NCBI_gene:79728	OMIM:610832
NCBI_gene:286	OMIM:182900
NCBI_gene:335	OMIM:105200
NCBI_gene:80326	OMIM:150400
NCBI_gene:1297	OMIM:614134
NCBI_gene:776	OMIM:614896
NCBI_gene:23592	OMIM:166700
NCBI_gene:4595	OMIM:132600
NCBI_gene:80821	OMIM:609340
NCBI_gene:2483	ORPHANET:269
NCBI_gene:51103	OMIM:252010
NCBI_gene:10295	OMIM:614923
NCBI_gene:5830	ORPHANET:772
NCBI_gene:4627	OMIM:600208
NCBI_gene:81620	ORPHANET:2554
NCBI_gene:443	OMIM:271900
NCBI_gene:51422	OMIM:600858
NCBI_gene:3759	OMIM:170390
NCBI_gene:4340	OMIM:614250
NCBI_gene:5195	OMIM:614887
NCBI_gene:57338	OMIM:606438
NCBI_gene:644096	OMIM:252011
NCBI_gene:11081	OMIM:217300
NCBI_gene:7048	ORPHANET:60030
NCBI_gene:2774	OMIM:615073
NCBI_gene:5194	ORPHANET:772
NCBI_gene:3651	OMIM:606392
NCBI_gene:5932	ORPHANET:808
NCBI_gene:10655	ORPHANET:242
NCBI_gene:55624	ORPHANET:588
NCBI_gene:55906	OMIM:314580
NCBI_gene:197322	OMIM:614265
NCBI_gene:50846	OMIM:233420
NCBI_gene:29968	OMIM:610992
NCBI_gene:1277	OMIM:114000
NCBI_gene:9516	OMIM:601098
NCBI_gene:51114	OMIM:300799
NCBI_gene:7299	OMIM:606952
NCBI_gene:138050	OMIM:252930
NCBI_gene:8200	OMIM:200700
NCBI_gene:57545	OMIM:612284
NCBI_gene:64072	OMIM:601067
NCBI_gene:10058	OMIM:614497
NCBI_gene:6469	OMIM:611638
NCBI_gene:3759	OMIM:609622
NCBI_gene:6772	OMIM:209950
NCBI_gene:551	OMIM:125700
NCBI_gene:4175	OMIM:223100
NCBI_gene:9573	OMIM:613702
NCBI_gene:1778	OMIM:614563
NCBI_gene:773	OMIM:108500
NCBI_gene:5447	OMIM:613571
NCBI_gene:80326	OMIM:224750
NCBI_gene:5205	OMIM:211600
NCBI_gene:1278	OMIM:166220
NCBI_gene:2259	OMIM:609307
NCBI_gene:11141	ORPHANET:777
NCBI_gene:91624	OMIM:613122
NCBI_gene:5002	OMIM:268210
NCBI_gene:1630	OMIM:133239
NCBI_gene:79058	OMIM:606243
NCBI_gene:3251	OMIM:300323
NCBI_gene:8659	OMIM:239510
NCBI_gene:2395	OMIM:229300
NCBI_gene:3735	OMIM:613641
NCBI_gene:7450	OMIM:277480
NCBI_gene:23431	OMIM:613744
NCBI_gene:6640	OMIM:612955
NCBI_gene:1482	OMIM:614435
NCBI_gene:2261	ORPHANET:2343
NCBI_gene:55975	OMIM:612943
NCBI_gene:64324	ORPHANET:228415
NCBI_gene:5184	OMIM:170100
NCBI_gene:4694	OMIM:252010
NCBI_gene:64218	ORPHANET:791
NCBI_gene:1292	OMIM:255600
NCBI_gene:3815	OMIM:601626
NCBI_gene:1441	OMIM:162830
NCBI_gene:8622	ORPHANET:189439
NCBI_gene:3848	OMIM:144200
NCBI_gene:1410	OMIM:613869
NCBI_gene:54658	OMIM:218800
NCBI_gene:2002	OMIM:311040
NCBI_gene:6261	OMIM:255320
NCBI_gene:6674	OMIM:615505
NCBI_gene:2304	ORPHANET:95720
NCBI_gene:6356	OMIM:600807
NCBI_gene:3265	OMIM:163200
NCBI_gene:112476	OMIM:128200
NCBI_gene:253827	OMIM:613718
NCBI_gene:1588	OMIM:613546
NCBI_gene:2811	OMIM:177820
NCBI_gene:6886	OMIM:187040
NCBI_gene:7225	OMIM:603965
NCBI_gene:1349	OMIM:300887
NCBI_gene:79659	OMIM:263510
NCBI_gene:85300	OMIM:601238
NCBI_gene:8518	OMIM:223900
NCBI_gene:6253	OMIM:604805
NCBI_gene:7136	ORPHANET:1146
NCBI_gene:8192	OMIM:614129
NCBI_gene:7317	OMIM:301830
NCBI_gene:727	OMIM:609536
NCBI_gene:3861	OMIM:131900
NCBI_gene:6329	OMIM:170500
NCBI_gene:3248	OMIM:259100
NCBI_gene:5396	OMIM:202650
NCBI_gene:200879	OMIM:604379
NCBI_gene:2131	ORPHANET:321
NCBI_gene:860	OMIM:119600
NCBI_gene:429	OMIM:209880
NCBI_gene:8815	OMIM:614008
NCBI_gene:6775	ORPHANET:85410
NCBI_gene:56652	OMIM:609286
NCBI_gene:200942	OMIM:236000
NCBI_gene:79147	OMIM:613153
NCBI_gene:3861	ORPHANET:89838
NCBI_gene:6495	OMIM:605192
NCBI_gene:5782	OMIM:114500
NCBI_gene:26123	OMIM:614815
NCBI_gene:8787	OMIM:608415
NCBI_gene:9184	ORPHANET:1052
NCBI_gene:472	ORPHANET:52416
NCBI_gene:1071	OMIM:143470
NCBI_gene:27031	OMIM:267010
NCBI_gene:55343	OMIM:266265
NCBI_gene:9896	OMIM:612577
NCBI_gene:8820	ORPHANET:478
NCBI_gene:3239	OMIM:113200
NCBI_gene:8431	OMIM:601665
NCBI_gene:1289	OMIM:130000
NCBI_gene:87178	OMIM:614934
NCBI_gene:57798	ORPHANET:154
NCBI_gene:282808	OMIM:300519
NCBI_gene:4254	OMIM:145250
NCBI_gene:2892	OMIM:300699
NCBI_gene:2706	OMIM:601544
NCBI_gene:25978	OMIM:600795
NCBI_gene:7248	OMIM:607341
NCBI_gene:9382	OMIM:611209
NCBI_gene:112476	ORPHANET:306
NCBI_gene:7132	OMIM:142680
NCBI_gene:55149	OMIM:613672
NCBI_gene:7080	ORPHANET:1429
