disease_id	disorder_label
OMIM:214500	Chediak-Higashi Syndrome, Adult Type
OMIM:214500	Chediak-Higashi Syndrome
OMIM:214700	Diarrhea 1, Secretory Chloride, Congenital
OMIM:214800	Charge Syndrome
OMIM:214900	Cholestasis-Lymphedema Syndrome
OMIM:214950	Bile Acid Synthesis Defect, Congenital, 4
OMIM:214980	Cholestasis With Gallstone, Ataxia, And Visual Disturbance
OMIM:215030	Cholesterol Pneumonia
OMIM:215045	Chondrodysplasia, Blomstrand Type
OMIM:215050	Chondrodysplasia Calcificans Metaphysealis
OMIM:215100	Rhizomelic Chondrodysplasia Punctata, Type 1
OMIM:215105	Chondrodysplasia Punctata Syndrome
OMIM:215140	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia
OMIM:215150	Otospondylomegaepiphyseal Dysplasia
OMIM:215250	Chondroitin-6-Sulfaturia, Defective Cellular Immunity, Nephrotic Syndrome
OMIM:215300	Chondrosarcoma, Somatic
OMIM:215300	Chondrosarcoma, Sporadic
OMIM:215300	Chondrosarcoma
OMIM:215400	Chordoma, Susceptibility To
OMIM:215450	Chorea, Benign Familial
OMIM:215470	Chorioretinal Dystrophy, Spinocerebellar Ataxia, And Hypogonadotropic Hypogonadism
OMIM:215480	Choroid Plexus Calcification And Mental Retardation
OMIM:215500	Choroidal Dystrophy, Central Areolar 1
OMIM:215510	Chromosomal Instability With Tissue-Specific Radiosensitivity
OMIM:215518	Ciliary Discoordination Due To Random Ciliary Orientation
OMIM:215520	Ciliary Dyskinesia With Transposition Of Ciliary Microtubules
OMIM:215550	Circumvallate Placenta Syndrome
OMIM:215600	Cirrhosis, Familial
OMIM:215600	Cirrhosis, Cryptogenic
OMIM:215700	Citrullinemia, Mild
OMIM:215700	Citrullinemia, Classic
OMIM:215720	Citrulline Transport Defect
OMIM:215800	Cleft Larynx, Posterior
OMIM:215850	Cleft-Limb-Heart Malformation Syndrome
OMIM:216100	Cleft Lip/Palate With Abnormal Thumbs And Microcephaly
OMIM:216300	Cleft Palate, Deafness, And Oligodontia
OMIM:216330	Cleidocranial Dysplasia, Recessive Form
OMIM:216340	Yunis-Varon Syndrome
OMIM:216360	Coach Syndrome
OMIM:216400	Cockayne Syndrome A
OMIM:216411	Cockayne Syndrome, Type Iii
OMIM:216550	Cohen Syndrome
OMIM:216700	Collagenosis, Familial Reactive Perforating
OMIM:216800	Coloboma Of Macula And Skeletal Anomalies
OMIM:216820	Coloboma, Ocular
OMIM:216900	Achromatopsia 2
OMIM:216920	Combined Inflammatory And Immunologic Defect
OMIM:216950	Complement Component C1r/C1s Deficiency
OMIM:217000	Complement Component 2 Deficiency
OMIM:217030	Complement Factor I
OMIM:217050	Complement Component 6
OMIM:217070	Complement Component 7
OMIM:217080	Jalili Syndrome
OMIM:217085	Congenital Heart Defects, Hamartomas Of Tongue, And Polysyndactyly
OMIM:217090	Plasminogen Deficiency, Type I
OMIM:217095	Conotruncal Heart Malformations
OMIM:217100	Constricting Bands, Congenital
OMIM:217150	Contractures, Congenital, Torticollis, And Malignant Hyperthermia
OMIM:217200	Convulsive Disorder, Familial, With Prenatal Or Early Onset
OMIM:217300	Cornea Plana 2
OMIM:217400	Corneal Dystrophy And Perceptive Deafness
OMIM:217500	Corneal Dystrophy, Band-Shaped
OMIM:217520	Corneal Degeneration, Band-Shaped Spheroid
OMIM:217600	Central Cloudy Dystrophy Of Francois
OMIM:217700	Corneal Endothelial Dystrophy 2
OMIM:217700	Corneal Endothelial Dystrophy 2, Autosomal Recessive
OMIM:217800	Macular Dystrophy, Corneal, 1
OMIM:217980	Corpus Callosum, Agenesis Of, With Facial Anomalies And Robin Sequence
OMIM:217990	Corpus Callosum, Agenesis Of
OMIM:218000	Agenesis Of The Corpus Callosum With Peripheral Neuropathy
OMIM:218010	Cortical Blindness, Retardation, And Postaxial Polydactyly
OMIM:218030	Apparent Mineralocorticoid Excess, Mild
OMIM:218030	Apparent Mineralocorticoid Excess
OMIM:218040	Costello Syndrome, Severe
OMIM:218040	Costello Syndrome
OMIM:218050	Cramps, Familial Adolescent
OMIM:218090	Crane-Heise Syndrome
OMIM:218100	Cranial Nerves, Congenital Paresis Of
OMIM:218200	Cranial Nerves, Recurrent Paresis Of
OMIM:218300	Craniodiaphyseal Dysplasia
OMIM:218330	Cranioectodermal Dysplasia 1
OMIM:218340	Temtamy Syndrome
OMIM:218350	Craniofacial Dyssynostosis With Short Stature
OMIM:218400	Craniometaphyseal Dysplasia, Autosomal Recessive
OMIM:218450	Craniostenosis, Sagittal, With Congenital Heart Disease, Mental Deficiency, And Mandibular Ankylosis
OMIM:218500	Moved To 123100 And 123150
OMIM:218530	Craniosynostosis With Anomalies Of The Cranial Base And Digits
OMIM:218550	Craniosynostosis With Fibular Aplasia
OMIM:218600	Baller-Gerold Syndrome
OMIM:218649	Craniosynostosis-Mental Retardation Syndrome Of Lin And Gettig
OMIM:218650	Craniosynostosis-Mental Retardation-Clefting Syndrome
OMIM:218670	Craniotelencephalic Dysplasia
OMIM:218700	Hypothyroidism, Congenital, Nongoitrous, 2
OMIM:218800	Crigler-Najjar Syndrome, Type I
OMIM:218900	Crome Syndrome
OMIM:219000	Fraser Syndrome
OMIM:219050	Cryptorchidism, Unilateral Or Bilateral
OMIM:219050	Cryptorchidism
OMIM:219070	Curved Nail Of Fourth Toe
OMIM:219080	Acth-Independent Macronodular Adrenal Hyperplasia
OMIM:219090	Pituitary Adenoma, Acth-Secreting
OMIM:219095	Cutaneous Photosensitivity And Colitis, Lethal
OMIM:219100	Cutis Laxa, Autosomal Recessive, Type Ia
OMIM:219150	Cutis Laxa, Autosomal Recessive, Type Iiia
OMIM:219200	Cutis Laxa, Autosomal Recessive, Type Iia
OMIM:219250	Cutis Marmorata Telangiectatica Congenita
OMIM:219300	Cutis Verticis Gyrata And Mental Retardation
OMIM:219400	Cyanosis And Hepatic Disease
OMIM:219500	Cystathioninuria
OMIM:219550	Cysteine Peptiduria
OMIM:219600	Cystic Disease Of Lung
OMIM:219700	Cystic Fibrosis
OMIM:219721	Cystic Fibrosis With Helicobacter Pylori Gastritis, Megaloblastic Anemia, And Mental Retardation
OMIM:219730	Ventriculomegaly With Cystic Kidney Disease
OMIM:219750	Cystinosis, Adult Nonnephropathic
OMIM:219750	Cystinosis, Atypical Nephropathic
OMIM:219750	Cystinosis, Ocular Nonnephropathic
OMIM:219800	Cystinosis, Atypical Nephropathic
OMIM:219800	Cystinosis, Ocular Nonnephropathic
OMIM:219800	Cystinosis, Nephropathic
OMIM:219900	Cystinosis, Late-Onset Juvenile Or Adolescent Nephropathic Type
OMIM:219900	Cystinosis, Ocular Nonnephropathic
OMIM:219900	Cystinosis, Atypical Nephropathic
OMIM:220100	Cystinuria
OMIM:220110	Mitochondrial Complex Iv Deficiency
OMIM:220111	Leigh Syndrome, French Canadian Type
OMIM:220111	Leigh Syndrome, French-Canadian Type
OMIM:220120	D-Glyceric Aciduria
OMIM:220150	Hypouricemia, Renal, 1
OMIM:220200	Dandy-Walker Syndrome
OMIM:220210	Dandy-Walker-Like Malformation With Atrioventricular Septal Defect
OMIM:220219	Dandy-Walker Malformation With Mental Retardation, Macrocephaly, Myopia, And Brachytelephalangy
OMIM:220220	Dandy-Walker Malformation With Postaxial Polydactyly
OMIM:220290	Deafness, Digenic, Gjb2/Gjb6
OMIM:220290	Deafness, Digenic, Gjb2/Gjb3
OMIM:220290	Deafness, Autosomal Recessive 1a
OMIM:220290	Deafness, Autosomal Dominant, With Peripheral Neuropathy
OMIM:220300	Deafness, Congenital, And Familial Myoclonic Epilepsy
OMIM:220400	Jervell And Lange-Nielsen Syndrome 1
OMIM:220500	Deafness, Onychodystrophy, Osteodystrophy, And Mental Retardation Syndrome
OMIM:220600	Split-Hand/Foot Malformation 1 With Sensorineural Hearing Loss
OMIM:220700	Moved To 220290
OMIM:220900	Deafness, Congenital, With Total Albinism
OMIM:221200	Deafness, Cochlear, With Myopia And Intellectual Impairment
OMIM:221300	Deafness, Conductive, With Malformed External Ear
OMIM:221320	Deafness, Conductive, With Ptosis And Skeletal Anomalies
OMIM:221350	Deafness, Congenital, With Vitiligo And Achalasia
OMIM:221400	Deafness, Nerve Type, With Mesenteric Diverticula Of Small Bowel And Progressive Sensory Neuropathy
OMIM:221500	Deafness, Neural, Congenital Moderate
OMIM:221700	Deafness, Neural, With Atypical Atopic Dermatitis
OMIM:221740	Deafness-Oligodontia Syndrome
OMIM:221745	Deafness, Sensorineural, Autosomal-Mitochondrial Type
OMIM:221750	Pituitary Hormone Deficiency, Combined, 3
OMIM:221760	Dermatoglyphics--Palmar Triradius D, Absence Of
OMIM:221770	Polycystic Lipomembranous Osteodysplasia With Sclerosing Leukoencephalopathy
OMIM:221780	Dermatoglyphics--Hypothenar Radial Arch
OMIM:221790	Dermatoleukodystrophy
OMIM:221800	Dermochondrocorneal Dystrophy
OMIM:221810	Dermatoosteolysis, Kirghizian Type
OMIM:221820	Leukoencephalopathy, Diffuse Hereditary, With Spheroids
OMIM:221900	Retinal Nonattachment, Nonsyndromic Congenital
OMIM:221950	Dextrocardia With Unusual Facies And Microphthalmia
OMIM:221995	Diabetes Insipidus, Nephrogenic, With Mental Retardation And Intracerebral Calcification
OMIM:222100	Diabetes Mellitus, Insulin-Dependent
OMIM:222100	Diabetes Mellitus, Type Ii, Susceptibility To
OMIM:222100	Diabetes Mellitus, Type 1, Susceptibility To
OMIM:222100	Diabetes Mellitus, Insulin-Dependent, Susceptibility To
OMIM:222300	Wolfram Syndrome 1
OMIM:222350	Diaminopentanuria
OMIM:222400	Diaphragmatic Hernia 2
OMIM:222448	Donnai-Barrow Syndrome
OMIM:222470	Trichohepatoenteric Syndrome 1
OMIM:222500	Diastematomyelia
OMIM:222600	Diastrophic Dysplasia
OMIM:222600	Diastrophic Dysplasia, Broad Bone-Platyspondylic Variant
OMIM:222690	Dibasic Amino Aciduria I
OMIM:222700	Lysinuric Protein Intolerance
OMIM:222730	Dicarboxylic Aminoaciduria
OMIM:222745	2,4-Dienoyl-Coa Reductase 1
OMIM:222748	Dihydropyrimidinase Deficiency
OMIM:222765	Rhizomelic Chondrodysplasia Punctata, Type 2
OMIM:222800	Bisphosphoglycerate Mutase Deficiency, Erythrocytosis Due To
OMIM:222800	Bisphosphoglycerate Mutase Deficiency
OMIM:222900	Sucrase-Isomaltase Deficiency, Congenital
OMIM:223000	Lactase Deficiency, Congenital
OMIM:223100	Lactose Intolerance, Adult Type
OMIM:223200	Disorganization, Mouse, Homolog Of
OMIM:223300	Disseminated Sclerosis With Narcolepsy
OMIM:223320	Diverticulosis, Small-Intestinal
OMIM:223330	Diverticulosis Of Bowel, Hernia, And Retinal Detachment
OMIM:223340	Dk Phocomelia Syndrome
OMIM:223350	Dohle Bodies And Leukemia
OMIM:223360	Dopamine Beta-Hydroxylase Deficiency
OMIM:223360	Dopamine Beta-Hydroxylase Deficiency, Congenital
OMIM:223370	Dubowitz Syndrome
OMIM:223380	Dopamine Beta-Hydroxylase, Plasma, Thermolability Of
OMIM:223400	Duodenal Atresia
OMIM:223500	Dwarfism, Low-Birth-Weight Type, With Unresponsiveness To Growth Hormone
OMIM:223540	Dwarfism, Mental Retardation, And Eye Abnormality
OMIM:223550	Dwarfism, Proportionate, With Hip Dislocation
OMIM:223800	Dyggve-Melchior-Clausen Disease
OMIM:223900	Neuropathy, Hereditary Sensory And Autonomic, Type Iii
OMIM:224000	Dysautonomia-Like Disorder
OMIM:224050	Cerebellar Ataxia, Mental Retardation, And Dysequilibrium Syndrome 1
OMIM:224050	Cerebellar Ataxia, Congenital, And Mental Retardation, Autosomal Recessive
OMIM:224100	Anemia, Dyserythropoietic Congenital, Type Ii
OMIM:224120	Anemia, Congenital Dyserythropoietic, Type I
OMIM:224120	Anemia, Dyserythropoietic Congenital, Type I
OMIM:224200	Moved To 229200
OMIM:224230	Dyskeratosis Congenita, Autosomal Recessive, 1
OMIM:224250	Dysmyelination With Jaundice
OMIM:224300	Dysosteosclerosis
OMIM:224400	Dyssegmental Dysplasia, Rolland-Desbuquois Type
OMIM:224410	Dyssegmental Dysplasia, Silverman-Handmaker Type
OMIM:224500	Dystonia 2, Torsion, Autosomal Recessive
OMIM:224550	Dystonia With Ringbinden
OMIM:224690	Meier-Gorlin Syndrome 1
OMIM:224700	Ebstein Anomaly
OMIM:224750	Schopf-Schulz-Passarge Syndrome
OMIM:224800	Ectodermal Dysplasia And Neurosensory Deafness
OMIM:224900	Ectodermal Dysplasia 10b, Hypohidrotic/Hair/Tooth Type, Autosomal Recessive
OMIM:225000	Rosselli-Gulienetti Syndrome
OMIM:225040	Ectodermal Dysplasia, Hypohidrotic, With Hypothyroidism And Agenesis Of The Corpus Callosum
OMIM:225050	Ectodermal Dysplasia, Hypohidrotic, With Hypothyroidism And Ciliary Dyskinesia
OMIM:225060	Cleft Lip/Palate-Ectodermal Dysplasia Syndrome
OMIM:225100	Ectopia Lentis 2, Isolated, Autosomal Recessive
OMIM:225200	Ectopia Lentis Et Pupillae
OMIM:225250	Hypothyroidism, Congenital, Nongoitrous, 5
OMIM:225280	Eem Syndrome
OMIM:225290	Ectrodactyly-Polydactyly
OMIM:225300	Split-Hand/Foot Malformation 6
OMIM:225310	Ehlers-Danlos Syndrome With Platelet Dysfunction From Fibronectin Abnormality
OMIM:225320	Ehlers-Danlos Syndrome, Type Viib
OMIM:225320	Ehlers-Danlos Syndrome, Autosomal Recessive, Cardiac Valvular Form
OMIM:225400	Ehlers-Danlos Syndrome, Type Vi
OMIM:225410	Ehlers-Danlos Syndrome, Type Vii, Autosomal Recessive
OMIM:225410	Ehlers-Danlos Syndrome, Type Viic
OMIM:225450	Elliptocytosis, Atypical
OMIM:225500	Ellis-Van Creveld Syndrome
OMIM:225700	Encephalomalacia, Multilocular
OMIM:225740	Encephalopathy, Axonal, With Necrotizing Myopathy, Cardiomyopathy, And Cataracts
OMIM:225750	Aicardi-Goutieres Syndrome 1, Autosomal Dominant
OMIM:225750	Aicardi-Goutieres Syndrome 1
OMIM:225753	Pontocerebellar Hypoplasia, Type 4
OMIM:225755	Encephalopathy With Intracranial Calcification, Growth Hormone Deficiency, Microcephaly, And Retinal Degeneration
OMIM:225790	Proliferative Vasculopathy And Hydranencephaly-Hydrocephaly Syndrome
OMIM:226000	Endocardial Fibroelastosis
OMIM:226100	Endocardial Fibroelastosis And Coarctation Of Abdominal Aorta
OMIM:226110	Endothelial Dystrophy, Congenital Hereditary, With Nail Hypoplasia
OMIM:226150	Enterocolitis
OMIM:226200	Enterokinase Deficiency
OMIM:226300	Enteropathy, Protein-Losing
OMIM:226350	Eosinophilic Fasciitis
OMIM:226400	Epidermodysplasia Verruciformis
OMIM:226440	Epidermolysis Bullosa, Late-Onset Localized Junctional, With Mental Retardation
OMIM:226500	Epidermolysis Bullosa Dystrophica Neurotrophica
OMIM:226600	Epidermolysis Bullosa Dystrophica, Autosomal Recessive
OMIM:226600	Epidermolysis Bullosa Dystrophica, Bart Type
OMIM:226600	Epidermolysis Bullosa Dystrophica, Autosomal Recessive, Localisata Variant
OMIM:226650	Epidermolysis Bullosa, Junctional, Localisata Variant
OMIM:226650	Epidermolysis Bullosa, Junctional, With Pyloric Atresia And Aplasia Cutis Congenita
OMIM:226650	Epidermolysis Bullosa, Junctional, Non-Herlitz Type
OMIM:226650	Epidermolysis Bullosa, Junctional, Non-Herlitz Type, Somatic Mosaic Revertant
OMIM:226650	Epidermolysis Bullosa, Junctional, With Pyloric Atresia
OMIM:226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy
OMIM:226700	Epidermolysis Bullosa, Junctional, Herlitz Type
OMIM:226700	Epidermolysis Bullosa, Junctional, Non-Herlitz Type, Somatic Mosaic Revertant
OMIM:226730	Epidermolysis Bullosa Junctionalis With Pyloric Atresia
OMIM:226735	Epidermolysis Bullosa With Diaphragmatic Hernia
OMIM:226750	Kohlschutter-Tonz Syndrome
OMIM:226800	Epilepsy, Photogenic, With Spastic Diplegia And Mental Retardation
OMIM:226810	Epilepsy With Bilateral Occipital Calcifications
OMIM:226850	Epilepsy-Telangiectasia
OMIM:226900	Epiphyseal Dysplasia, Multiple, 4
OMIM:226950	Epiphyseal Dysplasia Of Femoral Head, Myopia, And Deafness
OMIM:226960	Epiphyseal Dysplasia, Microcephaly, And Nystagmus
OMIM:226980	Epiphyseal Dysplasia, Multiple, With Early-Onset Diabetes Mellitus
OMIM:226985	Epithelial Squamous Dysplasia, Keratinizing Desquamative, Of Urinary Tract
OMIM:226990	Epstein-Barr Virus, Susceptibility To Chronic Infection By
OMIM:227000	Erythema Of Acral Regions
OMIM:227010	Ermine Phenotype
OMIM:227050	Transient Erythroblastopenia Of Childhood
OMIM:227090	Erythroderma, Lethal Congenital
OMIM:227150	Ethanolaminosis
OMIM:227200	Eunuchoidism, Familial Hypogonadotropic
OMIM:227210	Eyebrows, Duplication Of, With Stretchable Skin And Syndactyly
OMIM:227220	Skin/Hair/Eye Pigmentation, Variation In, 1
OMIM:227240	Skin/Hair/Eye Pigmentation, Variation In, 5
OMIM:227250	Facial Abnormalities, Kyphoscoliosis, And Mental Retardation
OMIM:227255	Facial Dysmorphism With Multiple Malformations
OMIM:227260	Focal Facial Dermal Dysplasia 3, Setleis Type
OMIM:227270	Faciocardiomelic Dysplasia, Lethal
OMIM:227280	Faciocardiorenal Syndrome
OMIM:227300	Factor V And Factor Viii, Combined Deficiency Of, 1, Sephardic Jewish Type
OMIM:227300	Factor V And Factor Viii, Combined Deficiency Of, 1, Middle Eastern Jewish Type
OMIM:227300	Factor V And Factor Viii, Combined Deficiency Of, 1
OMIM:227310	Factor V And Factor Viii, Combined Deficiency Of, With Normal Protein C And Protein C Inhibitor
OMIM:227320	Faciothoracogenital Syndrome
OMIM:227330	Faciodigitogenital Syndrome, Autosomal Recessive
OMIM:227400	Factor V Deficiency
OMIM:227500	Factor Vii Deficiency
OMIM:227600	Factor X Deficiency, Autosomal Dominant
OMIM:227600	Factor X Deficiency
OMIM:227645	Fanconi Anemia, Complemementation Group C
OMIM:227645	Fanconi Anemia, Complementation Group C
OMIM:227646	Fanconi Anemia, Complementation Group D2
OMIM:227650	Fanconi Anemia, Complementation Group A
OMIM:227810	Fanconi-Bickel Syndrome
OMIM:227850	Fanconi-Like Syndrome
OMIM:228000	Farber Lipogranulomatosis
OMIM:228020	Fascial Dystrophy, Congenital
OMIM:228100	Visceral Steatosis, Congenital
OMIM:228200	Femur-Fibula-Ulna Syndrome
OMIM:228250	Femur, Unilateral Bifid, With Monodactylous Ectrodactyly
OMIM:228300	Fertile Eunuch Syndrome
OMIM:228355	Fetal Iodine Deficiency Disorder
OMIM:228400	Fever, Familial Lifelong Persistent
OMIM:228520	Fibrochondrogenesis 1
OMIM:228550	Myofibromatosis, Infantile, 1
OMIM:228560	Fibromatosis, Gingival, With Distinctive Facies
OMIM:228600	Hyaline Fibromatosis Syndrome
OMIM:228800	Fibrosclerosis, Multifocal
OMIM:228900	Fibular Hypoplasia And Complex Brachydactyly
OMIM:228930	Fibular Aplasia Or Hypoplasia, Femoral Bowing And Poly-, Syn-, And Oligodactyly
OMIM:228940	Fibuloulnar Aplasia Or Hypoplasia With Renal Abnormalities
OMIM:228960	High Molecular Weight Kininogen Deficiency
OMIM:228980	Fleck Retina, Familial Benign
OMIM:228990	Fleck Retina Of Kandori
OMIM:229000	Kallikrein B, Plasma, 1
OMIM:229045	Focal Epithelial Hyperplasia, Oral
OMIM:229050	Folate Malabsorption, Hereditary
OMIM:229070	Follicle-Stimulating Hormone Deficiency, Isolated
OMIM:229100	Formiminotransferase Deficiency
OMIM:229120	Fountain Syndrome
OMIM:229200	Brittle Cornea Syndrome 1
OMIM:229230	Fraser-Like Syndrome
OMIM:229250	Freesia Flowers, Inability To Smell
OMIM:229300	Friedreich Ataxia 1
OMIM:229310	Friedreich Ataxia And Congenital Glaucoma
OMIM:229400	Frontofacionasal Dysplasia
OMIM:229500	Fructose And Galactose Intolerance
OMIM:229600	Fructose Intolerance, Hereditary
OMIM:229600	Fructose Intolerance
OMIM:229650	Fructose Utilization
OMIM:229700	Fructose-1,6-Bisphosphatase Deficiency
OMIM:229800	Fructosuria, Essential
OMIM:229850	Fryns Syndrome
OMIM:230000	Fucosidosis
OMIM:230200	Galactokinase Deficiency
OMIM:230300	Galactorrhea
OMIM:230350	Galactose Epimerase Deficiency
OMIM:230350	Galactose Epimerase Deficiency, Severe
OMIM:230400	Galactosemia
OMIM:230400	Galactosemia, Duarte Variant
OMIM:230450	Gamma-Glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Due To
OMIM:230500	Gm1-Gangliosidosis, Type I, With Cardiac Involvement
OMIM:230500	Gm1-Gangliosidosis, Type I
OMIM:230600	Gm1-Gangliosidosis, Type Ii
OMIM:230600	Gm1-Gangliosidosis, Type I, With Cardiac Involvement
OMIM:230650	Gm1-Gangliosidosis, Type Iii
OMIM:230650	Gm1-Gangliosidosis, Type I, With Cardiac Involvement
OMIM:230710	Moved To 272800
OMIM:230740	Gapo Syndrome
OMIM:230750	Gastroschisis
OMIM:230800	Gaucher Disease, Type I
OMIM:230900	Gaucher Disease, Type Ii
OMIM:231000	Gaucher Disease, Type Iii
OMIM:231005	Gaucher Disease, Type Iiic
OMIM:231050	Geleophysic Dysplasia 1
OMIM:231060	Genitopalatocardiac Syndrome
OMIM:231070	Geroderma Osteodysplasticum
OMIM:231080	German Syndrome
OMIM:231090	Hydatidiform Mole, Recurrent, 1
OMIM:231095	Ghosal Hematodiaphyseal Dysplasia
OMIM:231100	Hemochromatosis, Neonatal
OMIM:231200	Bernard-Soulier Syndrome, Type A1
OMIM:231200	Bernard-Soulier Syndrome, Type C
OMIM:231200	Bernard-Soulier Syndrome
OMIM:231300	Glaucoma 3, Primary Congenital, A
OMIM:231300	Glaucoma 3, Primary Congenital A
OMIM:231530	3-Hydroxyacyl-Coa Dehydrogenase Deficiency
OMIM:231550	Achalasia-Addisonianism-Alacrima Syndrome
OMIM:231630	Monosodium Glutamate Sensitivity
OMIM:231670	Glutaric Acidemia I
OMIM:231675	Electron Transfer Flavoprotein Dehydrogenase
OMIM:231680	Multiple Acyl-Coa Dehydrogenase Deficiency
OMIM:231690	Glutaric Aciduria Iii
OMIM:231900	Glutathione Synthetase Deficiency Of Erythrocytes, Hemolytic Anemia Due To
OMIM:231950	Glutathionuria
OMIM:231970	Gluteal Muscles, Absence Of
OMIM:232000	Propionyl-Coa Carboxylase, Alpha Subunit
OMIM:232050	Propionyl-Coa Carboxylase, Beta Subunit
OMIM:232200	Glycogen Storage Disease Ia
OMIM:232220	Glycogen Storage Disease Ib
OMIM:232240	Glycogen Storage Disease Ic
OMIM:232300	Glycogen Storage Disease Ii
OMIM:232300	Glycogen Storage Disease Ii, Adult Form
OMIM:232300	Glycogen Storage Disease Ii, Infantile Form
OMIM:232400	Glycogen Storage Disease Iii
OMIM:232500	Glycogen Storage Disease Iv, Fatal Perinatal Neuromuscular
OMIM:232500	Glycogen Storage Disease Iv
OMIM:232500	Glycogen Storage Disease Iv, Nonprogressive Hepatic
OMIM:232500	Glycogen Storage Disease Iv, Combined Hepatic And Myopathic
OMIM:232500	Glycogen Storage Disease Iv, Congenital Neuromuscular
